_id,user_id,created_at,followers_count,friends_count,protected,location,verified,listed_count,favourites_count,statuses_count,default_profile,default_profile_picture,bot
SusanKim4,22127526,Fri Feb 27 10:33:22 +0000 2009,15019,5215,0,1,1,1,12517,78550,0,0,0
KatiePhang,1286161147,Thu Mar 21 14:45:07 +0000 2013,33344,798,0,1,1,1,86557,17496,0,0,0
BruceLeshan,23773209,Wed Mar 11 14:55:18 +0000 2009,5677,3350,0,1,1,1,3779,10742,0,0,0
naureeninnyc,17449843,Mon Nov 17 20:38:12 +0000 2008,3422,1018,0,1,1,1,1237,4972,0,0,0
eDooleyNoted,260814309,Fri Mar 04 17:15:50 +0000 2011,2151,2160,0,1,1,1,1605,6394,0,0,0
kirancmoodley,76743356,Wed Sep 23 20:14:43 +0000 2009,2687,2517,0,1,1,1,5013,16232,0,0,0
DavidKoechner,121574840,Tue Mar 09 23:06:47 +0000 2010,168764,1754,0,1,1,1,85997,28748,0,0,0
TVMarci,41747410,Fri May 22 04:00:31 +0000 2009,11591,2951,0,1,1,1,3333,5885,1,0,0
CharlesRobinson,50863281,Fri Jun 26 01:31:19 +0000 2009,100159,496,0,1,1,1,227,22267,0,0,0
AlexWalkerWI,178832906,Sun Aug 15 20:33:39 +0000 2010,4634,592,0,1,1,1,13848,2757,0,0,0
villagevoice,22059385,Thu Feb 26 20:47:09 +0000 2009,255964,1737,0,1,1,1,4309,59554,0,0,0
mpolletta,20195338,Thu Feb 05 22:17:14 +0000 2009,3894,2124,0,1,1,1,6672,28510,0,0,0
resurgent,4569690923,Tue Dec 22 17:01:14 +0000 2015,22098,752,0,1,1,1,2544,23700,0,0,0
lhautala,30970382,Mon Apr 13 21:53:40 +0000 2009,2544,1371,0,0,1,0,1656,3713,0,0,0
nagashima21,160175660,Sun Jun 27 11:53:58 +0000 2010,38434,567,0,1,1,1,7278,13256,0,0,0
SienaCollege,16825083,Fri Oct 17 14:21:13 +0000 2008,7948,1697,0,1,1,1,1039,8193,0,0,0
NicoleBarrettTV,37531173,Sun May 03 23:24:14 +0000 2009,7061,644,0,1,1,1,9445,19991,0,0,0
timfaklis,702208040,Wed Jul 18 02:37:32 +0000 2012,5459,698,0,1,1,1,13473,36960,1,0,0
DamaskeJim,781051028,Sat Aug 25 20:38:22 +0000 2012,956,186,0,0,1,0,541,1784,1,0,0
GlobalRegina,158502985,Tue Jun 22 21:56:09 +0000 2010,53525,964,0,1,1,1,988,92209,0,0,0
boomi,14934774,Wed May 28 15:51:02 +0000 2008,95425,4362,0,1,1,1,4235,8482,0,0,0
jonlovett,174110843,Tue Aug 03 03:41:01 +0000 2010,670957,1361,0,0,1,0,5902,22897,0,0,0
rickygervais,20015311,Wed Feb 04 00:00:12 +0000 2009,13291575,1343,0,1,1,1,122071,56348,0,0,0
gabby_frost,258166437,Sun Feb 27 03:16:37 +0000 2011,37355,889,0,1,1,1,72960,3496,0,0,0
memomiller,267967624,Thu Mar 17 22:24:47 +0000 2011,3047,1936,0,1,1,1,7229,8056,1,0,0
GordonRussell1,289394430,Thu Apr 28 15:33:25 +0000 2011,5791,1019,0,1,1,1,5909,12998,1,0,0
MandyCNBC,222177693,Thu Dec 02 17:38:27 +0000 2010,112121,1058,0,1,1,1,983,11744,0,0,0
HuffPostUKPol,318502332,Thu Jun 16 15:55:57 +0000 2011,53702,1154,0,0,1,0,103,61478,0,0,0
BrettGleason,58265740,Sun Jul 19 18:57:40 +0000 2009,7784,979,0,1,1,1,15054,22999,0,0,0
MorrisTrevor,291712805,Mon May 02 14:05:18 +0000 2011,5081,423,0,1,1,1,7973,3996,0,0,0
Margari_Aziza,574684578,Tue May 08 16:26:58 +0000 2012,12773,2425,0,1,1,1,35219,83849,0,0,0
sarahjeong,47509268,Tue Jun 16 01:50:52 +0000 2009,102741,1505,0,0,1,0,84646,104191,0,0,0
KING5Seattle,19430999,Sat Jan 24 04:03:33 +0000 2009,652974,8055,0,1,1,1,29183,319214,0,0,0
_jessicamendoza,37692594,Mon May 04 16:15:02 +0000 2009,75730,773,0,1,1,1,1368,13223,0,0,0
SMuresan,49950808,Tue Jun 23 11:30:25 +0000 2009,12437,4885,0,1,1,1,6008,6632,0,0,0
LedgeKing,20086363,Wed Feb 04 20:01:29 +0000 2009,2599,758,0,1,1,1,448,6058,1,0,0
harikunzru,16745361,Tue Oct 14 20:38:46 +0000 2008,37917,2514,0,1,1,1,13823,26042,0,0,0
jess_weixler,855720408,Mon Oct 01 02:42:12 +0000 2012,5372,606,0,1,1,1,8242,2888,0,0,0
KatMBurns,255370956,Mon Feb 21 06:33:25 +0000 2011,3897,796,0,1,1,1,5178,3687,0,0,0
AlexanderQuon,2830980198,Thu Sep 25 03:11:24 +0000 2014,2650,3891,0,1,1,1,40362,31386,0,0,0
SamRobertsWX,2270215064,Tue Dec 31 10:50:26 +0000 2013,7098,4827,0,1,1,1,47940,30519,0,0,0
JakeLahut,121631678,Wed Mar 10 03:13:55 +0000 2010,2007,931,0,1,1,1,16355,28520,0,0,0
johnkriesel,111220552,Thu Feb 04 05:15:40 +0000 2010,38101,374,0,1,1,1,6993,61769,0,0,0
350,14266598,Mon Mar 31 14:57:10 +0000 2008,363181,19413,0,1,1,1,5503,44635,0,0,0
KaylaLombardo11,1075038894,Wed Jan 09 22:17:53 +0000 2013,1335,870,0,0,1,0,6069,4955,0,0,0
Science_Academy,346400805,Mon Aug 01 06:07:46 +0000 2011,39560,2915,0,1,1,1,12193,16384,0,0,0
GovMattBevin,3141213592,Mon Apr 06 17:25:20 +0000 2015,93465,6,0,1,1,1,1466,6964,1,0,0
RISecState,2962370063,Mon Jan 05 17:17:28 +0000 2015,3289,516,0,1,1,1,1951,3801,0,0,0
michaelcalhoun,14722589,Sat May 10 07:33:08 +0000 2008,10790,4397,0,1,1,1,4527,29615,0,0,0
profdanhicks,247476364,Fri Feb 04 21:50:04 +0000 2011,13680,3701,0,1,1,1,14825,10932,0,0,0
john_sipher,884578187392544769,Tue Jul 11 01:00:49 +0000 2017,124997,1668,0,1,1,1,54460,22164,1,0,0
Embassy_of_AFG,304717600,Wed May 25 00:28:42 +0000 2011,78387,967,0,1,1,1,1414,6012,0,0,0
ASalcedoNews,2801192631,Fri Oct 03 02:45:30 +0000 2014,983,456,0,1,1,1,7449,5333,0,0,0
JABuchanan,10717022,Thu Nov 29 19:11:48 +0000 2007,1459,604,0,1,1,1,559,6465,0,0,0
TraciStumpf,97710470,Fri Dec 18 17:21:22 +0000 2009,8999,1367,0,1,1,1,11023,10339,0,0,0
JungleePictures,3146156240,Thu Apr 09 13:27:50 +0000 2015,8285,88,0,1,1,1,2516,3258,0,0,0
ryan_a_bell,2984872862,Fri Jan 16 00:58:45 +0000 2015,59822,33318,0,1,1,1,20902,15117,1,0,0
SamanthaDunn,17447246,Mon Nov 17 18:43:10 +0000 2008,2481,1590,0,1,1,1,21754,8111,0,0,0
TBWAChiatLA,1149480530,Tue Feb 05 00:37:02 +0000 2013,12398,573,0,1,1,1,2193,2702,0,0,0
TheCasperA,2305639040,Wed Jan 22 23:51:44 +0000 2014,867,937,0,1,1,1,9465,6324,1,0,0
NaithanJones,234857514,Thu Jan 06 19:03:17 +0000 2011,13428,311,0,0,1,0,5577,200,0,0,0
MikeDeWine,30887511,Mon Apr 13 15:39:54 +0000 2009,17691,587,0,1,1,1,368,2313,0,0,0
erin_pelton,128558424,Thu Apr 01 13:39:08 +0000 2010,6973,1107,0,1,1,1,2569,8529,1,0,0
StephLauren,17355423,Thu Nov 13 02:58:06 +0000 2008,15371,3477,0,1,1,1,8769,62069,0,0,0
AMejia12News,34875946,Fri Apr 24 07:40:16 +0000 2009,2549,1118,0,1,1,1,3374,6750,0,0,0
ralphruthe,313821005,Thu Jun 09 08:13:51 +0000 2011,433886,170,0,1,1,1,22926,24125,1,0,0
LauraMorett,62347129,Sun Aug 02 20:50:07 +0000 2009,12276,477,0,0,1,0,9385,4976,0,0,0
lexisb,11333922,Wed Dec 19 13:24:59 +0000 2007,4276,2570,0,1,1,1,1350,22608,0,0,0
HansJMelissen,355418225,Mon Aug 15 09:48:52 +0000 2011,14341,66,0,0,1,0,5729,9259,0,0,0
DanielSilvaAFP,2333577397,Sat Feb 08 14:34:53 +0000 2014,1012,1671,0,1,1,1,624,4689,1,0,0
darcyjamesargue,18699026,Tue Jan 06 22:31:18 +0000 2009,7405,3422,0,1,1,1,24550,22268,0,0,0
jack_sommers,20330929,Sat Feb 07 20:26:29 +0000 2009,3752,2057,0,1,1,1,96,19599,0,0,0
TaniaRashid9,16264842,Fri Sep 12 22:31:34 +0000 2008,5499,1600,0,1,1,1,2366,3591,0,0,0
thepapaya,27233671,Sat Mar 28 14:11:41 +0000 2009,2216,1457,0,1,1,1,4895,3923,1,0,0
BostonRobb,223981354,Tue Dec 07 21:05:27 +0000 2010,7121,6690,0,1,1,1,17012,12258,0,0,0
orzelc,53082555,Thu Jul 02 14:49:28 +0000 2009,6513,768,0,1,1,1,57652,64820,1,0,0
davidbyers26,27841030,Tue Mar 31 09:11:37 +0000 2009,4222,1214,0,1,1,1,4608,18040,0,0,0
anoyes,28725171,Sat Apr 04 03:00:41 +0000 2009,13544,3927,0,1,1,1,4965,14009,0,0,0
bwear,17807970,Tue Dec 02 14:15:42 +0000 2008,3305,1125,0,1,1,1,3793,7239,1,0,0
takarasmall,35281085,Sat Apr 25 18:53:57 +0000 2009,3910,1678,0,1,1,1,2106,5543,0,0,0
alanilagan,101017453,Fri Jan 01 17:18:35 +0000 2010,18507,9259,0,1,1,1,40928,74439,0,0,0
JamesGherardi,458717914,Sun Jan 08 21:39:00 +0000 2012,2577,1712,0,1,1,1,7514,10037,0,0,0
RonicaCleary,33777803,Tue Apr 21 02:34:52 +0000 2009,5973,685,0,0,1,0,4765,24011,1,0,0
Corey_Feldman,197224469,Thu Sep 30 23:25:58 +0000 2010,155013,38,0,1,1,1,101114,75521,0,0,0
SenCapito,193794406,Wed Sep 22 18:06:14 +0000 2010,66833,1001,0,0,1,0,384,7862,0,0,0
joshgroban,18009781,Wed Dec 10 02:29:32 +0000 2008,920430,967,0,1,1,1,20603,25851,0,0,0
JaneLednovich,588889517,Thu May 24 06:30:38 +0000 2012,1574,2094,0,1,1,1,1588,12519,0,0,0
EmilySaliers,715669667356880896,Thu Mar 31 22:38:40 +0000 2016,3898,309,0,1,1,1,710,1187,0,0,0
jasonsjohnson,25190489,Wed Mar 18 23:58:41 +0000 2009,10024,5357,0,1,1,1,4392,10550,0,0,0
ThePaulyKover,30471414,Sat Apr 11 16:11:11 +0000 2009,3399,1773,0,1,1,1,40570,44214,0,0,0
CoBank,325141447,Mon Jun 27 20:13:59 +0000 2011,4643,201,0,1,1,1,3098,3677,0,0,0
Marisol_Bello,16191760,Mon Sep 08 20:42:28 +0000 2008,3628,1791,0,1,1,1,1750,7483,0,0,0
nedehrbar,22219541,Sat Feb 28 02:24:13 +0000 2009,2063,1107,0,1,1,1,13181,26585,0,0,0
DanielleLarivee,550373091,Tue Apr 10 17:28:30 +0000 2012,4660,376,0,1,1,1,3310,3788,1,0,0
extratv,15676578,Thu Jul 31 16:14:25 +0000 2008,308037,29782,0,1,1,1,29695,81016,1,0,0
FNP_Cullen,914560130,Tue Oct 30 12:44:45 +0000 2012,851,106,0,1,1,1,934,2404,1,0,0
ParisaFH,948891169,Thu Nov 15 02:10:41 +0000 2012,11793,1436,0,1,1,1,46907,11547,0,0,0
SouthCoastAQMD,171722417,Wed Jul 28 01:00:12 +0000 2010,5291,1422,0,1,1,1,1387,5899,0,0,0
OwenThompson,28354217,Thu Apr 02 15:10:23 +0000 2009,6112,2136,0,1,1,1,17864,36678,0,0,0
mattyports,6235392,Tue May 22 15:29:33 +0000 2007,18804,2417,0,1,1,1,8998,95047,0,0,0
cortvo,713273353,Mon Jul 23 22:49:51 +0000 2012,9246,373,0,1,1,1,1148,1527,0,0,0
CoreyAtad,16539053,Wed Oct 01 02:36:52 +0000 2008,2722,559,0,1,1,1,29532,98045,0,0,0
alysiareiner,45919773,Tue Jun 09 19:33:03 +0000 2009,44713,528,0,1,1,1,12021,14770,0,0,0
ClintSmithIII,472587261,Tue Jan 24 03:09:01 +0000 2012,282514,1685,0,0,1,0,26086,26384,0,0,0
tubatron,14667411,Tue May 06 01:02:39 +0000 2008,36966,2215,0,1,1,1,2130,5993,0,0,0
AnnBrenoff,293786612,Thu May 05 23:56:50 +0000 2011,5618,3600,0,1,1,1,22275,31374,1,0,0
kn8,15518537,Mon Jul 21 18:12:25 +0000 2008,4243,775,0,1,1,1,17378,12447,1,0,0
bridgeteverett,46949238,Sat Jun 13 19:41:50 +0000 2009,34928,1053,0,1,1,1,5524,11006,0,0,0
KattyKay_,43996908,Mon Jun 01 23:01:34 +0000 2009,117488,1059,0,1,1,1,965,27574,0,0,0
Jadwong,202627333,Thu Oct 14 13:32:51 +0000 2010,21260,4918,0,1,1,1,27077,99509,0,0,0
boring_as_heck,119000092,Tue Mar 02 10:44:52 +0000 2010,109394,1666,0,0,1,0,79859,15804,0,0,0
EdwardLawrence,18461401,Mon Dec 29 22:06:59 +0000 2008,12047,1447,0,1,1,1,7,59887,0,0,0
USAFRecruiting,2437164474,Thu Apr 10 15:26:49 +0000 2014,12116,422,0,1,1,1,695,3520,0,0,0
Nextgov,17197344,Wed Nov 05 20:54:09 +0000 2008,24333,233,0,1,1,1,23,54064,0,0,0
davidbrunnstrom,14375047,Sun Apr 13 13:54:38 +0000 2008,2244,1919,0,1,1,1,525,3887,0,0,0
CliffordDMay,1079997618,Fri Jan 11 15:19:25 +0000 2013,6773,926,0,1,1,1,3110,13935,1,0,0
JoannaLohman,57409991,Thu Jul 16 18:43:00 +0000 2009,13675,1406,0,1,1,1,14917,21156,0,0,0
hestaprynnmusic,19208535,Mon Jan 19 23:29:21 +0000 2009,5171,1139,0,1,1,1,1577,11767,0,0,0
VintageAnchor,17161138,Tue Nov 04 16:58:33 +0000 2008,102263,2907,0,1,1,1,2451,21172,0,0,0
FrankFigliuzzi1,929823128259387392,Sun Nov 12 21:28:03 +0000 2017,118302,1463,0,1,1,1,8449,1483,0,0,0
BrucePannier,2554854913,Sun Jun 08 14:20:56 +0000 2014,5343,789,0,0,1,0,25845,43556,1,0,0
tamaragitt,59917627,Fri Jul 24 23:23:35 +0000 2009,5983,462,0,1,1,1,1857,7872,1,0,0
HalaGorani,25333609,Thu Mar 19 16:41:46 +0000 2009,204329,928,0,1,1,1,4636,13335,0,0,0
GreggWGME,817542625,Tue Sep 11 14:32:23 +0000 2012,3718,1916,0,1,1,1,11652,19895,0,0,0
BorisBastide,66652131,Tue Aug 18 10:56:12 +0000 2009,5454,7005,0,1,1,1,25957,69438,0,0,0
missanabeem,15099007,Thu Jun 12 17:48:39 +0000 2008,6961,2020,0,1,1,1,8984,37519,0,0,0
smithbm12,72944832,Wed Sep 09 20:38:26 +0000 2009,1751,1316,0,1,1,1,1375,12185,0,0,0
bobweiers,219520823,Thu Nov 25 02:51:25 +0000 2010,734,775,0,1,1,1,489,3467,0,0,0
ambermruffin,516735853,Tue Mar 06 18:03:17 +0000 2012,86785,443,0,1,1,1,19553,2605,1,0,0
simonwiesenthal,54301390,Mon Jul 06 19:14:02 +0000 2009,24211,4,0,1,1,1,357,3046,0,0,0
DiazUpNorth,80890381,Thu Oct 08 16:53:51 +0000 2009,3103,402,0,1,0,1,25,5412,1,0,0
JanaCNYCentral,757664948,Tue Aug 14 18:41:27 +0000 2012,3902,2322,0,1,0,1,7842,13870,0,0,0
WSJ,3108351,Sun Apr 01 06:22:13 +0000 2007,16650943,1127,0,1,1,1,1235,277948,0,0,0
BirchCoffee,57164144,Wed Jul 15 22:53:32 +0000 2009,6452,1633,0,1,1,1,6463,6951,0,0,0
andreleslie,163489608,Tue Jul 06 15:09:14 +0000 2010,980,970,0,1,1,1,868,13508,0,0,0
OliviaEnos,57359277,Thu Jul 16 15:18:36 +0000 2009,3063,1898,0,1,1,1,5314,8856,0,0,0
DragonCityGame,577060612,Fri May 11 11:28:21 +0000 2012,187585,194,0,1,1,1,163,2684,0,0,0
JoshuaPStarr,101214835,Sat Jan 02 12:51:46 +0000 2010,20278,4339,0,1,1,1,9807,30276,1,0,0
angienassar,114121962,Sun Feb 14 06:18:45 +0000 2010,6163,2062,0,1,1,1,2644,22128,0,0,0
Taggart7,19453983,Sat Jan 24 17:15:22 +0000 2009,18387,1987,0,1,1,1,57740,59515,0,0,0
nathangunter,7740622,Thu Jul 26 16:48:30 +0000 2007,2019,1049,0,1,1,1,15091,29847,0,0,0
Greenpeace,3459051,Wed Apr 04 20:30:34 +0000 2007,1751140,3873,0,1,1,1,7624,55093,0,0,0
harry_horton,140144781,Tue May 04 18:24:25 +0000 2010,3314,2004,0,1,1,1,10707,30585,0,0,0
ryansabey,19983463,Tue Feb 03 16:59:58 +0000 2009,2789,3620,0,1,1,1,2973,1936,0,0,0
ohiodotcom,18169582,Tue Dec 16 19:06:28 +0000 2008,21638,776,0,1,1,1,826,84464,0,0,0
JeffSmithi24,194636292,Fri Sep 24 16:35:44 +0000 2010,5112,995,0,0,1,0,903,17008,1,0,0
SuneEngel,49586895,Mon Jun 22 09:55:10 +0000 2009,16108,2061,0,1,1,1,1550,8385,0,0,0
GovernorBullock,111721601,Fri Feb 05 23:11:56 +0000 2010,173726,449,0,1,1,1,200,6042,0,0,0
AliyyaSwaby,1945724101,Tue Oct 08 02:27:52 +0000 2013,4012,1462,0,1,1,1,1895,5758,0,0,0
MargaretAtwood,54730258,Wed Jul 08 00:05:09 +0000 2009,1937396,1408,0,1,1,1,22,44325,0,0,0
ebruenig,1471542956,Fri May 31 07:06:34 +0000 2013,106482,3973,0,1,1,1,224980,38,0,0,0
JDefteriosCNN,107078762,Thu Jan 21 14:00:41 +0000 2010,7107,1388,0,1,1,1,258,1207,1,0,0
ellenmfanning,242666205,Tue Jan 25 09:17:00 +0000 2011,12324,769,0,1,1,1,2621,6976,0,0,0
WUWMradio,34400375,Wed Apr 22 21:13:03 +0000 2009,13721,4611,0,1,1,1,1378,19344,0,0,0
seashepherd,17156000,Tue Nov 04 13:53:38 +0000 2008,270100,906,0,1,1,1,4427,11192,0,0,0
SoniaLiberal,3188558830,Mon Apr 20 22:00:52 +0000 2015,11989,1407,0,1,1,1,4566,4616,0,0,0
WILKNewsradio,46116415,Wed Jun 10 13:55:17 +0000 2009,3298,791,0,1,1,1,174,9580,0,0,0
OmarjSakr,30188594,Fri Apr 10 09:03:18 +0000 2009,11129,1217,0,1,1,1,74928,55425,0,0,0
OrinKerr,1266209922,Thu Mar 14 05:01:43 +0000 2013,62504,2046,0,1,1,1,14362,27746,0,0,0
IAMANITABAKER,204995942,Tue Oct 19 23:00:49 +0000 2010,532476,2014,0,1,1,1,16228,37045,0,0,0
kenjilopezalt,3793960033,Mon Oct 05 16:28:00 +0000 2015,50808,1492,0,1,1,1,42849,37886,0,0,0
hankdeanlight,61915131,Sat Aug 01 00:28:44 +0000 2009,4648,1781,0,1,1,1,3762,4505,0,0,0
ScottMendelson,18025035,Wed Dec 10 17:49:23 +0000 2008,23471,2359,0,1,1,1,3,59716,0,0,0
vladimirvano,90399509,Mon Nov 16 14:07:46 +0000 2009,38448,10605,0,0,1,0,17008,35465,1,0,0
lclap,32494537,Fri Apr 17 17:43:30 +0000 2009,1696,1399,0,0,1,0,3627,3063,0,0,0
sparkycollier,813402,Mon Mar 05 23:13:40 +0000 2007,13160,12869,0,1,1,1,134331,34937,0,0,0
moniqueparent,30902514,Mon Apr 13 16:57:19 +0000 2009,7893,2283,0,1,1,1,7467,12915,0,0,0
sabrina,15013405,Thu Jun 05 02:41:32 +0000 2008,8876,1279,0,1,1,1,89836,25371,0,0,0
joemaye_,30980844,Mon Apr 13 22:43:00 +0000 2009,7818,791,0,1,1,1,4755,11587,0,0,0
Richardmeek,129774151,Mon Apr 05 10:42:21 +0000 2010,5494,729,0,1,1,1,22242,14554,1,0,0
ChipotleTweets,141341662,Fri May 07 20:50:36 +0000 2010,966271,2,0,0,1,0,70291,785427,0,0,0
RobinOrdSmith,1727785579,Wed Sep 04 06:05:35 +0000 2013,2086,320,0,1,1,1,7452,15309,0,0,0
bluestein,16563015,Thu Oct 02 17:50:51 +0000 2008,23043,905,0,1,1,1,12731,33640,1,0,0
bgirledukate,1483464164,Tue Jun 04 22:40:11 +0000 2013,2048,1515,0,1,1,1,1210,3748,0,0,0
jesskahnweiler,212005789,Thu Nov 04 21:49:10 +0000 2010,5092,1381,0,0,1,0,2617,6717,0,0,0
superglaze,17310646,Tue Nov 11 14:35:20 +0000 2008,11039,4492,0,1,1,1,13096,10392,0,0,0
Swiftstories,46241234,Wed Jun 10 22:14:58 +0000 2009,5970,1229,0,1,1,1,1604,16202,0,0,0
aaron_clarey,303940211,Mon May 23 17:30:17 +0000 2011,8157,786,0,1,1,1,2497,13053,0,0,0
jetscott,14245253,Fri Mar 28 17:13:54 +0000 2008,16891,1200,0,1,1,1,13692,56539,0,0,0
T_S_P_O_O_K_Y,172511244,Thu Jul 29 22:09:35 +0000 2010,64677,8851,0,1,1,1,61915,27409,0,0,0
DeFotis,20611469,Wed Feb 11 18:58:20 +0000 2009,3134,1574,0,1,1,1,326,6505,0,0,0
MichelleKOMO,226663569,Tue Dec 14 19:07:48 +0000 2010,6748,2491,0,1,1,1,10603,22016,0,0,0
esmewang,67683358,Fri Aug 21 18:43:35 +0000 2009,20881,1209,0,1,1,1,94455,56837,0,0,0
AshleeMMA,473198596,Tue Jan 24 18:50:17 +0000 2012,19698,817,0,1,1,1,454,22179,0,0,0
JoshBoschee,90456908,Mon Nov 16 18:51:54 +0000 2009,2131,1970,0,1,1,1,5042,1191,0,0,0
danpfeiffer,2922928743,Mon Dec 15 14:38:28 +0000 2014,561036,3235,0,0,1,0,13258,23031,1,0,0
markseibel,20453211,Mon Feb 09 18:11:12 +0000 2009,7038,1508,0,1,1,1,640,21589,1,0,0
eliyudin,36602488,Thu Apr 30 05:13:32 +0000 2009,19630,2217,0,1,1,1,31176,6588,0,0,0
ReneeFleming,127537612,Mon Mar 29 14:40:02 +0000 2010,53138,89,0,1,1,1,1192,870,0,0,0
AmberSullins,176468814,Mon Aug 09 16:34:31 +0000 2010,10615,4211,0,1,1,1,8776,12651,1,0,0
kkruesi,17453548,Mon Nov 17 23:33:17 +0000 2008,6078,1030,0,1,1,1,21731,21993,0,0,0
metrotimes,15432119,Mon Jul 14 20:50:17 +0000 2008,81408,964,0,1,1,1,3500,34725,0,0,0
Joe_Hildebrand,24062457,Thu Mar 12 23:07:49 +0000 2009,81822,8902,0,1,1,1,52312,41184,1,0,0
staerox,34051652,Tue Apr 21 21:36:26 +0000 2009,75784,3512,0,1,1,1,19863,11924,0,0,0
BettyBuckley,96205284,Fri Dec 11 20:58:30 +0000 2009,39386,2138,0,1,1,1,122324,132645,0,0,0
SEIA,331703548,Fri Jul 08 15:59:04 +0000 2011,85347,3036,0,1,1,1,2448,17713,0,0,0
maxgladstone,36968571,Fri May 01 15:39:10 +0000 2009,9250,908,0,1,1,1,55811,60132,1,0,0
danielggarza,40933275,Mon May 18 18:28:50 +0000 2009,14617,6159,0,1,1,1,7640,9701,0,0,0
benimmo,52661430,Wed Jul 01 07:20:30 +0000 2009,20901,936,0,1,1,1,791,6789,1,0,0
rachelhoff814,20775769,Fri Feb 13 15:00:59 +0000 2009,2808,722,0,1,1,1,273,4860,0,0,0
LizKrueger,36978467,Fri May 01 16:21:57 +0000 2009,11800,1366,0,1,1,1,94,3849,0,0,0
atzuniga,20926531,Sun Feb 15 18:28:51 +0000 2009,7465,5200,0,1,1,1,35529,17941,0,0,0
PaulTobin,20078986,Wed Feb 04 18:49:06 +0000 2009,12580,643,0,1,1,1,50636,61397,0,0,0
h0d3r_fa,4897803268,Thu Feb 11 12:06:33 +0000 2016,28855,5273,0,0,1,0,135353,45624,1,0,0
greg_meng,2981962858,Sat Jan 17 00:06:35 +0000 2015,8397,117,0,1,1,1,786,224,0,0,0
jamesrbuk,40713876,Sun May 17 18:56:58 +0000 2009,63274,4169,0,1,1,1,92110,46466,0,0,0
FNFreiheit,63077245,Wed Aug 05 08:44:27 +0000 2009,11823,4471,0,1,1,1,11485,7941,0,0,0
carolynmanno,41386278,Wed May 20 15:58:33 +0000 2009,14092,871,0,1,1,1,3036,4788,0,0,0
orion_sang,3847188633,Fri Oct 02 23:32:52 +0000 2015,4403,586,0,1,1,1,8432,6946,1,0,0
stutteringjohnm,27459374,Sun Mar 29 17:04:21 +0000 2009,44023,6080,0,1,1,1,20107,35694,1,0,0
Anselmo4House,2287328803,Sat Jan 11 23:37:12 +0000 2014,1161,1052,0,1,1,1,2672,3419,1,0,0
mRiah,15387664,Fri Jul 11 04:40:01 +0000 2008,7643,460,0,1,1,1,16172,27725,0,0,0
Ethan_Lindsey,5780882,Sat May 05 03:20:52 +0000 2007,1880,1396,0,1,1,1,4079,13709,0,0,0
BonnieCrombie,442026896,Tue Dec 20 17:35:20 +0000 2011,29560,2957,0,1,1,1,11776,29285,0,0,0
mateagold,14677751,Tue May 06 19:24:42 +0000 2008,49320,6079,0,1,1,1,4657,30511,0,0,0
RheaLitre,182695384,Wed Aug 25 05:08:28 +0000 2010,27313,4449,0,1,1,1,22744,38194,0,0,0
KyraPhillips,31779156,Thu Apr 16 13:20:43 +0000 2009,48483,133,0,1,1,1,5400,11510,0,0,0
ScottWesterfeld,43822174,Mon Jun 01 03:39:29 +0000 2009,56524,1997,0,0,1,0,5153,25244,0,0,0
HollyGoDarkly,221236430,Tue Nov 30 03:07:21 +0000 2010,4267,616,0,1,1,1,56307,79047,0,0,0
1RosieThomas,573570993,Mon May 07 09:55:59 +0000 2012,6931,3911,0,1,1,1,21981,13578,0,0,0
flavorwire,15645093,Tue Jul 29 12:00:39 +0000 2008,90135,2647,0,1,1,1,4237,54108,0,0,0
HeatherCherone,174754159,Wed Aug 04 18:57:57 +0000 2010,4614,2976,0,1,1,1,2669,10161,1,0,0
DJNAILZ,22095916,Fri Feb 27 02:18:36 +0000 2009,17387,2091,0,1,1,1,15014,63582,0,0,0
kforkevinogle,140187322,Tue May 04 20:58:40 +0000 2010,10503,854,0,1,1,1,8317,9038,0,0,0
delislealleges,2423845160,Wed Apr 02 13:52:25 +0000 2014,2259,60,0,1,1,1,527,4039,1,0,0
sharonlawrence,45004823,Fri Jun 05 21:43:12 +0000 2009,22309,3296,0,1,1,1,33597,11499,0,0,0
RepRaulGrijalva,28602948,Fri Apr 03 16:55:32 +0000 2009,35223,363,0,1,1,1,848,5304,1,0,0
thelinehotel,2187251150,Sun Nov 10 22:13:42 +0000 2013,6641,3074,0,1,1,1,13768,5124,0,0,0
Tresor_k,179083873,Mon Aug 16 13:22:31 +0000 2010,82682,1559,0,1,1,1,1935,17751,1,0,0
Taraustralis,1006232250,Wed Dec 12 12:31:20 +0000 2012,17727,5816,0,1,1,1,42858,43733,0,0,0
lizziedearden,253536139,Thu Feb 17 12:56:44 +0000 2011,10404,1518,0,1,1,1,1828,18864,0,0,0
grecchinois,25446267,Fri Mar 20 02:57:22 +0000 2009,1863,793,0,1,1,1,6594,10149,0,0,0
Will_Bunch,17824099,Wed Dec 03 00:56:21 +0000 2008,43659,1855,0,1,1,1,52611,77871,0,0,0
awprokop,139186916,Sat May 01 20:48:27 +0000 2010,21616,786,0,1,1,1,397,3144,1,0,0
PasadenaPD,1007427595,Wed Dec 12 22:09:54 +0000 2012,12995,28,0,1,1,1,116,7006,0,0,0
SteveAikenUUP,4821831796,Sun Jan 17 18:30:01 +0000 2016,3762,1097,0,1,1,1,36716,39140,1,0,0
USEmbPortugal,817133173,Tue Sep 11 10:18:50 +0000 2012,6506,216,0,1,1,1,163,12391,0,0,0
